날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2020-01-29,42550,-150,1025015,336240,577555,-241315,334758,267561,67197,174118
2020-01-28,42700,-700,1631227,648247,530841,117406,609577,783220,-173643,56237
2020-01-23,43400,800,2060957,658321,632725,25596,671836,627527,44309,-69905
2020-01-22,42600,1000,1435894,566777,344199,222578,334996,692707,-357711,135133
2020-01-21,41600,0,567421,196201,210994,-14793,96767,222534,-125767,140560
2020-01-20,41600,200,722748,257056,359278,-102222,142795,181880,-39085,141307
2020-01-17,41400,250,1016691,252916,413255,-160339,410748,381637,29111,131228
2020-01-16,41150,-50,1105472,295258,339314,-44056,271043,594549,-323506,367562
2020-01-15,41200,50,920045,279916,322345,-42429,284202,432247,-148045,190474
2020-01-14,41150,700,1412170,425828,463364,-37536,492900,677945,-185045,222581
2020-01-13,40450,50,1299326,298128,404575,-106447,461296,770344,-309048,415495
2020-01-10,40400,-350,1455064,379440,579077,-199637,465038,700776,-235738,435375
2020-01-09,40750,-550,1908796,492233,781008,-288775,641097,943274,-302177,590952
2020-01-08,41300,-750,997335,314553,511330,-196777,328360,327907,453,196324
2020-01-07,42050,150,1124218,380695,429687,-48992,388617,563920,-175303,224295
2020-01-06,41900,-100,830880,289787,401397,-111610,244156,318463,-74307,185917
2020-01-03,42000,-500,1569720,470693,928299,-457606,451885,442760,9125,448481
2020-01-02,42500,-1800,1355029,400218,882003,-481785,262960,362971,-100011,581796
2019-12-30,44300,-50,644977,232265,179526,52739,241221,398888,-157667,104928
2019-12-27,44350,-750,823367,339954,533442,-193488,191115,233283,-42168,235656
2019-12-26,45100,400,439661,316700,182190,134510,43218,36120,7098,-141608
2019-12-24,44700,-50,482930,316870,220987,95883,65732,156517,-90785,-5098
2019-12-23,44750,50,564448,336016,328847,7169,109544,156534,-46990,39821
2019-12-20,44700,0,751826,272771,279708,-6937,306026,399388,-93362,100299
2019-12-19,44700,-550,729364,305651,322488,-16837,193249,362512,-169263,186100
2019-12-18,45250,600,780340,213059,376164,-163105,484886,219607,265279,-102174
2019-12-17,44650,200,892679,370893,366233,4660,371719,429834,-58115,53455
2019-12-16,44450,0,734662,389038,238334,150704,212395,435752,-223357,72653
2019-12-13,44450,-550,851436,338435,465781,-127346,287401,297729,-10328,137674
2019-12-12,45000,750,1837371,883172,963186,-80014,825900,633523,192377,-112363
2019-12-11,44250,200,944325,328894,339141,-10247,494889,503212,-8323,18570
2019-12-10,44050,700,628665,236352,242716,-6364,271425,247244,24181,-17817
2019-12-09,43350,-450,582117,244232,232997,11235,155660,301128,-145468,134233
2019-12-06,43800,50,676997,240660,236882,3778,289880,395627,-105747,101969
2019-12-05,43750,800,1085604,419556,655463,-235907,513273,206487,306786,-70879
2019-12-04,42950,-50,1177913,387168,429322,-42154,680143,661648,18495,23659
2019-12-03,43000,350,943466,333837,585682,-251845,473115,292651,180464,71381
2019-12-02,42650,-600,1012449,436310,442272,-5962,323819,472515,-148696,154658
