날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2019-12-13,45650,1450,1384408,583180,468757,114423,724124,626423,97701,-212124
2019-12-12,44200,550,2231245,1505872,1116005,389867,674966,1006001,-331035,-58832
2019-12-11,43650,-400,1118191,491735,324347,167388,552336,765650,-213314,45926
2019-12-10,44050,-50,730172,275105,239332,35773,426527,437681,-11154,-24619
2019-12-09,44100,350,763089,307550,317160,-9610,405526,307858,97668,-88058
2019-12-06,43750,350,601523,239737,239768,-31,347918,326568,21350,-21319
2019-12-05,43400,50,1008145,269441,355142,-85701,683367,631315,52052,33649
2019-12-04,43350,-100,1008097,306540,510581,-204041,632408,470764,161644,42397
2019-12-03,43450,-150,819497,340597,384864,-44267,430736,414719,16017,28250
2019-12-02,43600,50,602272,363519,250916,112603,208691,333519,-124828,12225
2019-11-29,43550,-950,991502,445178,403409,41769,368108,554928,-186820,145051
2019-11-28,44500,-150,532711,329846,255670,74176,176013,230676,-54663,-19513
2019-11-27,44650,-300,924878,350458,279763,70695,508027,571726,-63699,-6996
2019-11-26,44950,600,2152647,555931,422093,133838,1557876,1570014,-12138,-121700
2019-11-25,44350,150,1182531,500985,314294,186691,587710,694898,-107188,-79503
2019-11-22,44200,600,883071,324225,388619,-64394,513504,410235,103269,-38875
2019-11-21,43600,-600,1156886,534810,325926,208884,504721,794679,-289958,81074
2019-11-20,44200,450,956873,268305,411212,-142907,570223,366164,204059,-61152
2019-11-19,43750,50,766646,263176,435853,-172677,364156,285412,78744,93933
2019-11-18,43700,-100,889814,312825,373647,-60822,487311,495492,-8181,69003
2019-11-15,43800,100,972681,583707,269932,313775,360992,508789,-147797,-165978
2019-11-14,43700,400,1036221,576677,403083,173594,416864,580581,-163717,-9877
2019-11-13,43300,-300,597487,202541,280381,-77840,330409,299982,30427,47413
2019-11-12,43600,250,550187,291422,306332,-14910,240007,212602,27405,-12495
2019-11-11,43350,-500,670867,274993,275568,-575,365365,369087,-3722,4297
합계,,,521513704,153685037,148445714,5239323,158130166,202911192,-44781026,39541703
