날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수
2019-12-05,502000,2000,118540,22392,23028,-636,75978,63755,12223,-11587
2019-12-04,500000,15000,153060,69630,23902,45728,52101,66713,-14612,-31116
2019-12-03,485000,-2000,109541,31056,34579,-3523,41262,47761,-6499,10022
2019-12-02,487000,-6000,176172,51083,69405,-18322,57594,54092,3502,14820
2019-11-29,493000,-6000,168117,31577,43751,-12174,82089,86490,-4401,16575
2019-11-28,499000,-6000,170595,52654,89611,-36957,59680,32915,26765,10192
2019-11-27,505000,-16000,305519,87304,139068,-51764,91207,81433,9774,41990
2019-11-26,521000,-14000,188666,52905,47456,5449,69701,119787,-50086,44637
2019-11-25,535000,2000,69441,25767,35827,-10060,21686,24529,-2843,12903
2019-11-22,533000,-8000,58118,20093,16679,3414,21949,32174,-10225,6811
2019-11-21,541000,-15000,112569,42186,33715,8471,51600,70223,-18623,10152
2019-11-20,556000,-5000,53708,31461,24487,6974,12927,20980,-8053,1079
2019-11-19,561000,8000,80813,40308,41963,-1655,30605,16796,13809,-12154
2019-11-18,553000,4000,83408,32342,26963,5379,40377,38044,2333,-7712
2019-11-15,549000,23000,90461,44675,31779,12896,30325,11284,19041,-31937
2019-11-14,526000,3000,57581,29826,34682,-4856,17452,13767,3685,1171
2019-11-13,523000,-11000,86729,21853,30892,-9039,20930,43293,-22363,31402
2019-11-12,534000,12000,48897,16358,16417,-59,20405,22576,-2171,2230
2019-11-11,522000,-7000,54526,16073,22574,-6501,23256,25672,-2416,8917
합계,,,28815320,8187031,8461491,-274460,10658480,10956913,-298433,572893
