,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
91,2020-06-30,267500.0,0.0,624089,205101,199843,5258,111536,125691,-14155,8897,307452,298555,49.264127392086706,2.3966151996652982,47.83852944051249,-8.311312347790057
92,2020-06-29,267500.0,-7000.0,778818,191547,265247,-73700,156062,95070,60992,12708,431209,418501,55.36710759124725,6.102980199160541,53.73540416374557,5.896874723233083
93,2020-06-26,274500.0,0.0,812726,181823,204119,-22296,134787,114961,19826,2470,496116,493646,61.0434512984696,5.676343707222351,60.73953583372502,7.004131669979451
94,2020-06-25,274500.0,-8000.0,900258,162362,264237,-101875,107329,192589,-85260,187135,630567,443432,70.04292102930492,8.999469730835322,49.25610213960886,-11.483433694116158
95,2020-06-24,282500.0,1000.0,1081233,222445,272959,-50514,155605,168074,-12469,62983,703183,640200,65.03528841609533,-5.007632613209594,59.210179489527235,9.954077349918371
96,2020-06-23,281500.0,7500.0,2166267,806890,821722,-14832,135032,180755,-45723,60555,1224345,1163790,56.51865628752134,-8.516632128573988,53.72329449693874,-5.486884992588493
97,2020-06-22,274000.0,10500.0,2008656,571704,554836,16868,455488,178483,277005,-293873,981464,1275337,48.86172644793334,-7.6569298395879954,63.49205637998742,9.768761883048676
98,2020-06-19,263500.0,0.0,920126,252183,314203,-62020,169686,166656,3030,58990,498257,439267,54.15095323901292,5.289226791079578,47.73987475628338,-15.75218162370404
99,2020-06-18,263500.0,500.0,981144,319066,295057,24009,208217,71555,136662,-160671,453861,614532,46.258347398547,-7.892605840465919,62.63423106088403,14.894356304600649
100,2020-06-17,263000.0,0.0,1162204,358050,427617,-69567,107737,98930,8807,60760,696417,635657,59.92209629290555,13.663748894358548,54.69409845431611,-7.940132606567914
101,2020-06-16,263000.0,10500.0,915456,257993,197283,60710,125608,67454,58154,-118864,531855,650719,58.09727611157718,-1.82482018132837,71.08140642477629,16.387307970460178
102,2020-06-15,252500.0,-13500.0,1549230,385308,414231,-28923,92413,125226,-32813,61736,1071509,1009773,69.16397177952919,11.066695667952011,65.17902441858213,-5.902382006194159
103,2020-06-12,266000.0,1000.0,1688975,602233,373719,228514,126127,137161,-11034,-217480,960615,1178095,56.87561982859427,-12.288351950934924,69.7520685622937,4.57304414371157
104,2020-06-11,265000.0,3000.0,1724551,811364,494476,316888,141325,281891,-140566,-176322,771862,948184,44.75727305252208,-12.118346776072187,54.981499532342035,-14.770569029951666
105,2020-06-10,262000.0,7500.0,1575452,612517,291577,320940,148933,105600,43333,-364273,814002,1178275,51.6678388170506,6.910565764528521,74.78964766936727,19.808148137025235
106,2020-06-09,254500.0,-2000.0,834862,173686,165639,8047,106257,165289,-59032,50985,554919,503934,66.46835045792,14.800511640869395,60.361353133811335,-14.428294535555935
107,2020-06-08,256500.0,5500.0,1417078,280107,225718,54389,182993,181532,1461,-55850,953978,1009828,67.32007694706995,0.8517264891499536,71.26128554673772,10.89993241292639
108,2020-06-05,251000.0,-3000.0,1007264,221096,253256,-32160,110540,213121,-102581,134741,675628,540887,67.07556310957207,-0.2445138374978768,53.6986331289513,-17.562652417786424
109,2020-06-04,254000.0,4500.0,1228950,153375,209510,-56135,227263,99762,127501,-71366,848312,919678,69.02738109768501,1.9518179881129356,74.83445217462061,21.135819045669308
110,2020-06-03,249500.0,-10000.0,2302391,248120,721313,-473193,183167,204794,-21627,494820,1871104,1376284,81.26786458077711,12.240483483092106,59.776293427137276,-15.058158747483333
111,2020-06-02,259500.0,-4500.0,978846,125540,265690,-140150,90052,96390,-6338,146488,763254,616766,77.97488062473565,-3.2929839560414678,63.00950302703387,3.233209599896597
112,2020-06-01,264000.0,500.0,1083698,146443,219091,-72648,104965,151280,-46315,118963,832290,713327,76.80091686060139,-1.1739637641342568,65.82341205760275,2.8139090305688796
113,2020-05-29,263500.0,-3500.0,1645822,209813,287421,-77608,450628,592205,-141577,219185,985381,766196,59.87166291372943,-16.92925394687196,46.5540015870489,-19.26941047055385
114,2020-05-28,267000.0,6500.0,2495048,454327,544712,-90385,249357,226054,23303,67082,1791364,1724282,71.79677505202304,11.925112138293606,69.10816946207046,22.554167875021562
115,2020-05-27,260500.0,-9500.0,2015974,257130,533078,-275948,207361,208841,-1480,277428,1551483,1274055,76.95947467576467,5.162699623741631,63.197987672460066,-5.910181789610398
116,2020-05-26,270000.0,2000.0,3274293,392931,774152,-381221,396987,408575,-11588,392809,2484375,2091566,75.87515839297217,-1.0843162827925,63.87840061961467,0.6804129471546077
117,2020-05-25,268000.0,21000.0,2653776,361627,713609,-351982,182760,175203,7557,344425,2109389,1764964,79.48632439211146,3.6111659991392884,66.50764797028837,2.629247350673701
118,2020-05-22,247000.0,9500.0,1887064,538386,687001,-148615,177055,96858,80197,68418,1171623,1103205,62.08708342695319,-17.399240965158263,58.46145122793928,-8.046196742349096
119,2020-05-21,237500.0,6000.0,1408737,342656,430603,-87947,90808,203091,-112283,200230,975273,775043,69.23031055477354,7.143227127820346,55.01686972089183,-3.4445815070474453
120,2020-05-20,231500.0,11500.0,1773960,592589,462344,130245,190932,204505,-13573,-116672,990439,1107111,55.83209317008275,-13.398217384690788,62.40901711425286,7.392147393361029
121,2020-05-19,220000.0,-1000.0,1308903,361655,540722,-179067,184799,79649,105150,73917,762449,688532,58.25099338912051,2.4189002190377593,52.60374527371394,-9.805271840538921
122,2020-05-18,221000.0,-500.0,744533,153908,199290,-45382,87630,95293,-7663,53045,502995,449950,67.55845610604231,9.307462716921805,60.43385585326641,7.830110579552468
123,2020-05-15,221500.0,-3500.0,1524083,364500,443334,-78834,124675,248794,-124119,202953,1034908,831955,67.90365091664955,0.34519481060723933,54.58725016944616,-5.8466056838202505
124,2020-05-14,225000.0,8500.0,1459813,419711,519560,-99849,272584,151804,120780,-20931,767518,788449,52.57646013564751,-15.327190781002045,54.010273918645744,-0.5769762508004135
125,2020-05-13,216500.0,2000.0,1113608,297713,424775,-127062,263971,185149,78822,48240,551924,503684,49.56178475729341,-3.0146753783540987,45.22991932529221,-8.780354593353536
126,2020-05-12,214500.0,7000.0,1563095,452160,574839,-122679,320817,145079,175738,-53059,790118,843177,50.5483032061391,0.9865184488456933,53.94278658686772,8.71286726157551
127,2020-05-11,207500.0,1500.0,1048413,283268,401116,-117848,164097,104489,59608,58240,601048,542808,57.32931583259651,6.781012626457404,51.77425308537761,-2.16853350149011
128,2020-05-08,206000.0,0.0,1405404,355733,454497,-98764,263686,119104,144582,-45818,785985,831803,55.92591169514246,-1.4034041374540465,59.18604187834957,7.4117887929719615
129,2020-05-07,206000.0,6500.0,2629709,690940,765078,-74138,579762,297931,281831,-207693,1359007,1566700,51.678988055332354,-4.246923639810106,59.57693417788812,0.39089229953854954
130,2020-05-06,199500.0,13000.0,2035947,748954,466608,282346,313729,204794,108935,-391281,973264,1364545,47.80399489770608,-3.874993157626271,67.02261895815559,7.44568478026747
131,2020-05-04,186500.0,2500.0,1019409,297608,310611,-13003,249433,132391,117042,-104039,472368,576407,46.33743669125935,-1.4665582064467344,56.54325202151442,-10.47936693664117
132,2020-04-29,184000.0,-1000.0,659512,139559,242541,-102982,153300,169910,-16610,119592,366653,247061,55.5945911522459,9.257154460986548,37.46118342046847,-19.082068601045947
133,2020-04-28,185000.0,1000.0,668638,175712,247050,-71338,155361,111133,44228,27110,337565,310455,50.48546448152812,-5.109126670717778,46.43095366999781,8.96977024952934
134,2020-04-27,184000.0,1000.0,721963,278413,258772,19641,72891,128273,-55382,35741,370659,334918,51.34044265426344,0.8549781727353221,46.38991194839625,-0.04104172160156594
135,2020-04-24,183000.0,-2500.0,1073684,389760,381633,8127,85353,206903,-121550,113423,598571,485148,55.74927073515112,4.40882808088768,45.185361801051336,-1.2045501473449107
136,2020-04-23,185500.0,8500.0,1509799,394749,284843,109906,402655,204957,197698,-307604,712395,1019999,47.18475770615824,-8.564513028992884,67.55859554814913,22.373233747097792
137,2020-04-22,177000.0,1500.0,686146,245344,221347,23997,95019,114909,-19890,-4107,345783,349890,50.394959673305685,3.210201967147448,50.99352032949256,-16.565075218656567
138,2020-04-21,175500.0,500.0,1232126,395326,347763,47563,197357,120085,77272,-124835,639443,764278,51.89753320683111,1.5025735335254282,62.02920805177392,11.03568772228136
139,2020-04-20,175000.0,3000.0,859303,184040,232420,-48380,129722,87975,41747,6633,545541,538908,63.48645355596339,11.588920349132273,62.71454888438653,0.68534083261261
140,2020-04-17,172000.0,6500.0,947794,186706,168802,17904,142637,94934,47703,-65607,618451,684058,65.25162640827014,1.7651728523067547,72.17370019223587,9.45915130784934
141,2020-04-16,165500.0,6000.0,1005533,282215,182371,99844,215007,179966,35041,-134885,508311,643196,50.55139910873139,-14.700227299538753,63.9656779041563,-8.208022288079569
142,2020-04-14,159500.0,2000.0,430759,166300,127659,38641,62626,63921,-1295,-37346,201833,239179,46.85520209676408,-3.696197011967307,55.52501514768119,-8.440662756475113
143,2020-04-13,157500.0,-3500.0,470251,75048,130145,-55097,50656,106350,-55694,110791,344547,233756,73.26874371346366,26.413541616699582,49.708772549128014,-5.816242598553174
144,2020-04-10,161000.0,3000.0,753323,143070,204609,-61539,218345,123471,94874,-33335,391908,425243,52.02389944286846,-21.244844270595202,56.4489601406037,6.740187591475689
145,2020-04-09,158000.0,0.0,726920,241169,411244,-170075,205419,119939,85480,84595,280332,195737,38.564353711550105,-13.459545731318357,26.926897045066855,-29.522063095536847
146,2020-04-08,158000.0,-2000.0,738303,287306,314489,-27183,85949,193523,-107574,134757,365048,230291,49.444198384674046,10.87984467312394,31.191936102115257,4.265039057048401
147,2020-04-07,160000.0,-500.0,920798,304307,241479,62828,111806,316138,-204332,141504,504685,363181,54.809523912953765,5.365325528279719,39.44198401821029,8.250047916095035
148,2020-04-06,160500.0,3000.0,807805,268456,119048,149408,130103,240613,-110510,-38898,409246,448144,50.66148389772284,-4.148040015230926,55.476754909910184,16.034770891699893
149,2020-04-03,157500.0,500.0,545749,146586,143932,2654,82969,101829,-18860,16206,316194,299988,57.937623339667134,7.276139441944295,54.968126373112916,-0.5086285367972678
150,2020-04-02,157000.0,6500.0,1043790,329567,182375,147192,237745,204710,33035,-180227,476478,656705,45.64883740982382,-12.288785929843314,62.91543318100384,7.947306807890925
151,2020-04-01,150500.0,-5000.0,794295,119420,211422,-92002,82615,210201,-127586,219588,592260,372672,74.56423620946877,28.915398799644954,46.918588181972694,-15.996844999031147
152,2020-03-31,155500.0,2500.0,1042474,301600,289212,12388,164368,178145,-13777,1389,576506,575117,55.301714958838296,-19.262521250630478,55.168474225736084,8.24988604376339
153,2020-03-30,153000.0,500.0,668254,229422,189234,40188,131768,131855,-87,-40101,307064,347165,45.95019259143978,-9.351522367398516,51.951054539142305,-3.2174196865937787
154,2020-03-27,152500.0,2000.0,958988,179952,161486,18466,186991,195439,-8448,-10018,592045,602063,61.736434658202185,15.786242066762405,62.78107755258668,10.830023013444375
155,2020-03-26,150500.0,-4000.0,893688,101227,187225,-85998,153113,242911,-89798,175796,639348,463552,71.54040336224723,9.803968704045047,51.86955626572137,-10.911521286865309
156,2020-03-25,154500.0,0.0,1290376,139382,301796,-162414,155674,256841,-101167,263581,995320,731739,77.13410664798477,5.593703285737533,56.707424812612764,4.837868546891393
