,날짜,종가,대비,거래량,기관 매수,기관 매도,기관 순매수,외국인 매수,외국인 매도,외국인 순매수,개인 순매수,개인 매수,개인 매도,개인매수비율(%),개인매수비율증가(%p),개인매도비율(%),개인매도비율증가(%p)
107,2020-06-08,91000.0,600.0,3789382,1492490,1635982,-143492,892371,499341,393030,-249538,1404521,1654059,37.064645369614354,-12.936454311009065,43.64983525018064,6.499046163352489
108,2020-06-05,90400.0,2700.0,4000557,1766358,1134691,631667,794643,446057,348586,-980253,1439556,2419809,35.98388924342285,-1.0807561261915026,60.486802212791865,16.83696696261123
109,2020-06-04,87700.0,-1000.0,6678244,2736934,2031960,704974,866719,1508574,-641855,-63119,3074591,3137710,46.03891382225627,10.055024578833418,46.98405748577021,-13.502744727021657
110,2020-06-03,88700.0,5400.0,11642239,4476574,1966468,2510106,2533409,1632103,901306,-3411412,4632256,8043668,39.78836029736205,-6.250553524894222,69.09038716693584,22.106329681165633
111,2020-06-02,83300.0,-300.0,3114162,1103918,1093309,10609,333801,1008974,-675173,664564,1676443,1011879,53.83287703080315,14.0445167334411,32.492818292689975,-36.597568874245866
112,2020-06-01,83600.0,2100.0,4205357,1705217,868200,837017,1130621,919821,210800,-1047817,1369519,2417336,32.566058006490294,-21.266819024312852,57.48230174037543,24.98948344768546
113,2020-05-29,81500.0,-2400.0,6815185,1388614,1494035,-105421,2028345,3947787,-1919442,2024863,3398226,1373363,49.86256425907734,17.296506252587044,20.1515145957153,-37.330787144660135
114,2020-05-28,83900.0,2500.0,9227823,3297627,1354810,1942817,2334444,1246737,1087707,-3030524,3595752,6626276,38.96641710617986,-10.896147152897477,71.80757584968849,51.65606125397319
115,2020-05-27,81400.0,-500.0,2946278,918864,969283,-50419,505229,731991,-226762,277181,1522185,1245004,51.66467658516949,12.698259478989627,42.25684066473021,-29.550735184958278
116,2020-05-26,81900.0,500.0,3040122,1128557,1294312,-165755,503774,584644,-80870,246625,1407791,1161166,46.307056098406576,-5.357620486762912,38.19471718569189,-4.06212347903832
117,2020-05-25,81400.0,100.0,2850294,1019791,1245765,-225974,85626,896388,-810762,1036736,1744877,708141,61.21743932380309,14.910383225396515,24.84448972632297,-13.350227459368924
118,2020-05-22,81300.0,-2100.0,3471700,914007,1510858,-596851,283566,1095756,-812190,1409041,2274127,865086,65.50470950831006,4.287270184506966,24.918224500964943,0.07373477464197364
119,2020-05-21,83400.0,-700.0,2678953,814618,1043750,-229132,724361,589044,135317,93815,1139974,1046159,42.5529675212667,-22.951741987043356,39.051039715889004,14.132815214924062
120,2020-05-20,84100.0,1400.0,3924403,1176853,1012040,164813,2125648,824353,1301295,-1466108,621902,2088010,15.847047308851817,-26.705920212414885,53.20579971017247,14.154759994283467
121,2020-05-19,82700.0,1600.0,4620614,1847585,1115764,731821,1236629,887292,349337,-1081158,1536400,2617558,33.25099218415561,17.403944875303797,56.64957081461468,3.443771104442206
122,2020-05-18,81100.0,-800.0,5294177,1104169,1986434,-882265,1438289,1306144,132145,750120,2751719,2001599,51.976331732014245,18.72533954785863,37.80755724638598,-18.842013568228694
123,2020-05-15,81900.0,1300.0,4168866,1517302,986705,530597,1132077,1459596,-327519,-203078,1519487,1722565,36.4484490506531,-15.527882681361142,41.319749783274396,3.5121925368884135
124,2020-05-14,80600.0,-3000.0,6409652,1241820,2280764,-1038944,522117,3078907,-2556790,3595734,4645715,1049981,72.4799879931079,36.031538942454794,16.38124815512605,-24.938501628148348
125,2020-05-13,83600.0,-2100.0,5371416,1608873,1924651,-315778,871305,2384108,-1512803,1828581,2891238,1062657,53.826365338301855,-18.653622654806043,19.783554280658954,3.402306125532906
126,2020-05-12,85700.0,1200.0,3574409,1937239,985583,951656,666995,665667,1328,-952984,970175,1923159,27.142249250155757,-26.684116088146098,53.80355185990188,34.019997579242926
127,2020-05-11,84500.0,-500.0,2800047,1081955,1189254,-107299,940175,694921,245254,-137955,777917,915872,27.78228365452437,0.6400344043686133,32.70916523901206,-21.09438662088982
128,2020-05-08,85000.0,2600.0,5039635,1838120,1004771,833349,2111561,710971,1400590,-2233939,1089954,3323893,21.62763771582664,-6.15464593869773,65.95503444197843,33.24586920296637
129,2020-05-07,82400.0,0.0,2660512,1297778,867504,430274,678386,753037,-74651,-355623,684348,1039971,25.722417339218918,4.094779623392277,39.08913021253052,-26.865904229447906
130,2020-05-06,82400.0,1400.0,3351424,1468182,905569,562613,892367,1163763,-271396,-291217,990875,1282092,29.565790541572778,3.8433732023538596,38.255141694992936,-0.8339885175375841
131,2020-05-04,81000.0,-2700.0,5280026,1297892,2134271,-836379,1099054,2305150,-1206096,2042475,2883080,840605,54.603518997823116,25.03772845625034,15.920470846166287,-22.334670848826647
132,2020-04-29,83700.0,300.0,3750568,1702252,943045,759207,1001097,821275,179822,-939029,1047219,1986248,27.92161080668315,-26.681908191139964,52.958591871951135,37.03812102578485
133,2020-04-28,83400.0,800.0,3205535,1440615,1051325,389290,857914,298732,559182,-948472,907006,1855478,28.29499599910779,0.37338519242463875,57.88356701767412,4.924975145722982
134,2020-04-27,82600.0,1200.0,3235430,1265210,741525,523685,1098580,750847,347733,-871418,871640,1743058,26.940468500322982,-1.3545274987848082,53.87407547064842,-4.009491547025696
135,2020-04-24,81400.0,-1200.0,3193144,454921,1111210,-656289,814232,708148,106084,550205,1923991,1373786,60.253812543374174,33.31334404305119,43.022989254477714,-10.851086216170707
136,2020-04-23,82600.0,-1300.0,6519481,1242091,2537943,-1295852,1158793,1691049,-532256,1828108,4118597,2290489,63.17369434775559,2.9198818043814185,35.13299601609392,-7.889993238383795
137,2020-04-22,83900.0,2600.0,5335787,2114391,2101517,12874,1535780,1090915,444865,-457739,1685616,2143355,31.590766273091486,-31.582928074664107,40.16942580354126,5.036429787447339
138,2020-04-21,81300.0,-700.0,5090721,1753655,1782289,-28634,1054879,1893360,-838481,867115,2282187,1415072,44.83032953485371,13.239563261762225,27.797084145841033,-12.372341657700225
139,2020-04-20,82000.0,-2100.0,5027876,1241916,1611772,-369856,481688,1994301,-1512613,1882469,3304272,1421803,65.71904319040486,20.88871365555115,28.278402251765954,0.4813181059249203
140,2020-04-17,84100.0,2800.0,6205624,2248099,1289193,958906,1112130,1318932,-206802,-752104,2845395,3597499,45.85187565343953,-19.867167536965333,57.97159157564171,29.693189323875757
141,2020-04-16,81300.0,-1000.0,4470072,1481148,1344592,136556,1165674,2268289,-1102615,966059,1823250,857191,40.787933617176634,-5.063942036262894,19.17622355971,-38.795368015931714
142,2020-04-14,82300.0,900.0,3344109,1422281,825182,597099,876934,887095,-10161,-586938,1044894,1631832,31.245811664631745,-9.542121952544889,48.79721324873083,29.620989689020828
143,2020-04-13,81400.0,-2700.0,3615318,1018841,2031943,-1013102,290835,692709,-401874,1414976,2305642,890666,63.77425167025418,32.528440005622436,24.635896482688384,-24.161316766042443
144,2020-04-10,84100.0,-900.0,3675338,1310519,1932499,-621980,395466,624298,-228832,850812,1969353,1118541,53.582908565144216,-10.191343105109965,30.43369072449935,5.797794241810966
145,2020-04-09,85000.0,500.0,3555538,1428835,1691904,-263069,746667,803613,-56946,320015,1380036,1060021,38.81370414266421,-14.769204422480009,29.813237827861776,-0.6204528966375733
146,2020-04-08,84500.0,-1300.0,3749575,1174029,1281444,-107415,1142892,987043,155849,-48434,1432654,1481088,38.20843695618837,-0.6052671864758352,39.50015668442424,9.686918856562464
147,2020-04-07,85800.0,2700.0,6188649,1995250,1474610,520640,2258713,1640477,618236,-1138876,1934686,3073562,31.261847294942726,-6.946589661245646,49.66450674452534,10.1643500601011
148,2020-04-06,83100.0,3500.0,5784159,2266060,1107851,1158209,1971387,2072370,-100983,-1057226,1546712,2603938,26.740482064894827,-4.521365230047898,45.018437425388896,-4.646069319136444
149,2020-04-03,79600.0,-400.0,3755301,1201864,1528810,-326946,1064507,693747,370760,-43814,1488930,1532744,39.648752523432876,12.908270458538048,40.815476575645995,-4.202960849742901
