,Date,Title
2711,2020-04-14 18:38:00,"기아차, 수요예측에 7200억 몰려…6000억 증액발행 추진"
2712,2020-04-14 18:29:00,'현대차의 힘' 기아차 회사채 발행에 7200억 몰려
2713,2020-04-14 18:31:00,"현대·기아차, 인도공장 '셧다운' 연장..""가동 재개 미정"""
2714,2020-04-14 11:01:00,현대·기아차 유럽공장 대부분 가동 재개..북미 여전히 '셧다운'
2715,2020-04-14 17:47:00,기아車 5년만의 회사채 복귀전 `완판`
2716,2020-04-14 17:14:00,"기아차에 7,200억 몰려···회사채 시장 훈풍 부나"
2717,2020-04-14 11:24:00,"기아차, 비밀 프로젝트 가동…'P3모빌리티'에 전략 투자"
2718,2020-04-14 18:31:00,"현대·기아차, 인도공장 '셧다운' 연장..""가동 재개 미정"""
2719,2020-04-14 11:01:00,현대·기아차 유럽공장 대부분 가동 재개..북미 여전히 '셧다운'
2720,2020-04-14 18:29:00,'현대차의 힘' 기아차 회사채 발행에 7200억 몰려
2721,2020-04-14 17:47:00,기아車 5년만의 회사채 복귀전 `완판`
2722,2020-04-14 17:43:00,"""10대 만들면 7대만 팔려"" 또 공장 멈추는 기아차"
2723,2020-04-14 15:35:00,"피치, 현대·기아차 등급 전망 ‘부정적’ 하향 조정"
2724,2020-04-14 17:14:00,"기아차에 7,200억 몰려···회사채 시장 훈풍 부나"
2725,2020-04-14 11:24:00,"기아차, 비밀 프로젝트 가동…'P3모빌리티'에 전략 투자"
2726,2020-04-13 17:53:00,"기아차, 경기 오산교육센터 코로나 생활치료센터로 제공"
2727,2020-04-13 16:47:00,"기아차, '오산교육센터' 코로나19 치료시설로 제공"
2728,2020-04-13 16:36:00,"기아차, 경기 오산교육센터 코로나 치료시설로 제공"
2729,2020-04-13 16:34:00,"기아차, 오산교육센터 코로나19 치료시설로 제공"
2730,2020-04-13 16:30:00,"기아차, 오산교육센터 ‘경기도 생활치료센터’로 제공"
2731,2020-04-13 16:24:00,"기아차, 경기 오산교육센터 코로나19 생활치료센터 제공"
2732,2020-04-13 16:23:00,"기아차, 경기 오산교육센터를 코로나19 치료센터로"
2733,2020-04-13 16:17:00,"기아차, 교육센터 1곳 '코로나19' 치료시설로 제공"
2734,2020-04-13 16:13:00,"기아차, 경기 오산교육센터를 경기도 생활치료센터로 제공"
2735,2020-04-13 15:40:00,현대·기아차 타면 '아이파킹' 주차요금 자동결제
2736,2020-04-13 09:30:00,"[특징주]현대차·기아차, 공장 셧다운에 `약세`"
2737,2020-04-13 07:27:00,코로나에 수출 끊긴 현대·기아차…공장 임시휴업
2738,2020-04-13 16:36:00,"기아차, 경기 오산교육센터 코로나 치료시설로 제공"
2739,2020-04-13 16:34:00,"기아차, 오산교육센터 코로나19 치료시설로 제공"
2740,2020-04-13 16:30:00,"기아차, 오산교육센터 ‘경기도 생활치료센터’로 제공"
2741,2020-04-13 16:24:00,"기아차, 경기 오산교육센터 코로나19 생활치료센터 제공"
2742,2020-04-13 16:23:00,"기아차, 경기 오산교육센터를 코로나19 치료센터로"
2743,2020-04-13 16:17:00,"기아차, 교육센터 1곳 '코로나19' 치료시설로 제공"
2744,2020-04-13 16:13:00,"기아차, 경기 오산교육센터를 경기도 생활치료센터로 제공"
2745,2020-04-13 15:40:00,현대·기아차 타면 '아이파킹' 주차요금 자동결제
2746,2020-04-13 09:30:00,"[특징주]현대차·기아차, 공장 셧다운에 `약세`"
2747,2020-04-13 07:27:00,코로나에 수출 끊긴 현대·기아차…공장 임시휴업
2748,2020-04-12 22:01:00,기아차 등 이번주 회사채로 1.3조 조달…흥행여부 주목
2749,2020-04-12 20:19:00,"기아차, 코로나19 사태에 국내 공장 가동 중단 검토"
2750,2020-04-12 18:31:00,"기아차 국내공장 3곳 일시휴업 검토… ""코로나발 수출부진 여파"""
2751,2020-04-12 10:01:00,[Car&Fun] '5만대 고개' 넘은 기아차···주역은 'K시리즈'
2752,2020-04-11 09:25:00,기아차 텔루라이드의 매력속으로...'세계 올해의 차' 등극
2753,2020-04-10 16:11:00,[마켓인사이트]지원 속도내는 산은…기아차 회사채 인수단에도 참여
2754,2020-04-10 15:52:00,"현대차 브라질, 기아차 멕시코 공장도 가동 중단 연장"
2755,2020-04-12 22:01:00,기아차 등 이번주 회사채로 1.3조 조달…흥행여부 주목
2756,2020-04-12 20:19:00,"기아차, 코로나19 사태에 국내 공장 가동 중단 검토"
2757,2020-04-12 18:31:00,"기아차 국내공장 3곳 일시휴업 검토… ""코로나발 수출부진 여파"""
2758,2020-04-12 10:01:00,[Car&Fun] '5만대 고개' 넘은 기아차···주역은 'K시리즈'
